,name,sex,year_count,year_min,year_max,pct_sum,pct_max
2028,Etana,F,15,1998,2013,0.005399964375956865,0.0005268184852177367
2029,Yehudit,F,13,1981,2011,0.004543847681913593,0.0005268184852177367
2030,Asta,F,17,1951,2009,0.006114576159793441,0.0005268184852177367
2031,Ben,F,21,1941,1982,0.007639807109415547,0.0005262163930438871
2032,Eppie,F,7,1940,1970,0.002582691691472682,0.0005247874610782633
2033,Katriel,M,4,1999,2013,0.0013669468254532279,0.0005227623809735404
2034,Hanz,M,12,1973,2012,0.0036485018320806984,0.0005227623809735404
2035,Elias,F,22,1956,2012,0.007973372984902928,0.0005223323182675281
2036,Michaela,M,10,1966,2004,0.003595250750031136,0.0005211930108017251
2037,Libi,F,5,2007,2012,0.0018175314443129315,0.0005210870918911033
2038,Naarah,F,19,1979,2013,0.007592950120612388,0.0005210870918911033
2039,Timora,F,3,2006,2010,0.0012322463774359325,0.0005210870918911033
2040,Abbie,M,13,1940,1959,0.0051484269536460885,0.0005202391613744719
2041,Mosie,M,3,1945,2011,0.001172488869802934,0.0005202391613744719
2042,Levana,F,15,1977,2013,0.005157501199320166,0.000518245106902449
2043,Mateo,F,1,2013,2013,0.000518245106902449,0.000518245106902449
2044,Jonet,F,11,1987,2007,0.004341538122071618,0.0005178923163769634
2045,Nissan,M,8,1982,2013,0.0028325997292521256,0.0005178602222759645
2046,Ad,M,1,1940,1940,0.0005177640531950789,0.0005177640531950789
2047,Abad,M,12,1991,2012,0.00394180588636586,0.000515168890393182
2048,Tove,F,20,1955,2010,0.007044637947754317,0.0005148455720706574
2049,Azriela,F,5,2006,2013,0.0018963873998086253,0.000513737922877663
2050,Nahara,F,7,2005,2013,0.0027832413871065093,0.000513737922877663
2051,Adiel,F,12,1991,2013,0.0041223573971787,0.000513737922877663
2052,Naamah,F,7,1982,2012,0.0023631256724185065,0.0005136405817150802
2053,Neriya,F,8,2005,2013,0.002813449498078132,0.0005136405817150802
2054,Danya,M,4,1975,2003,0.0017089157015356194,0.0005121179919853534
2055,Tierza,F,8,1980,2010,0.002621981541836204,0.0005120132531786067
2056,Semantha,F,3,1965,1968,0.0011103322286865427,0.0005099306154409257
2057,Reni,F,17,1955,1999,0.006343287381332523,0.0005099306154409257
2058,Thamar,F,14,1979,2005,0.004539482839734868,0.0005096938099385762
2059,Alonia,F,16,1946,2010,0.0052799418606697505,0.0005091824693567625
2060,Kiria,F,3,1999,2010,0.0010610099110452108,0.0005079448213896694
2061,Zehava,F,10,1988,2013,0.003189064151618634,0.0005079448213896694
2062,Marien,F,13,1950,2013,0.004542315435252215,0.0005079448213896694
2063,Moe,F,10,1991,2013,0.0031304587819392053,0.0005079448213896694
2064,Din,M,8,1972,2008,0.0026950134695017153,0.0005067737918892882
2065,Jehiel,M,15,1996,2013,0.005348912378927201,0.0005054124620561594
2066,Raichel,F,7,1992,2006,0.0025363647869113756,0.0005042183467128605
2067,Talore,F,6,1993,2000,0.002142635865495798,0.0005042183467128605
2068,Josip,M,17,1972,2012,0.005615962698369043,0.0005026071348991965
2069,Chen,M,20,1977,2013,0.0067414545894396005,0.0005023608167493794
2070,Kelaya,F,2,2002,2013,0.0008468730158177543,0.0005013762778827883
2071,Jaedon,F,5,2001,2010,0.0018275290733996098,0.0005013762778827883
2072,Oriel,M,17,1984,2013,0.006099291957865972,0.000501349130510203
2073,Jago,M,5,2003,2012,0.0019601342634410403,0.000501349130510203
2074,Manna,F,18,1985,2013,0.00661796885910984,0.0005003004582196307
2075,Najiyah,F,11,1999,2010,0.00416432337077739,0.0005003004582196307
2076,Elise,M,4,1985,2009,0.001606061459797293,0.0005000060000720009
2077,Jeran,F,1,1979,1979,0.0004984610016573828,0.0004984610016573828
2078,Assia,F,7,1991,2012,0.0025044064739931293,0.0004977119077573931
2079,Adda,F,13,1941,2012,0.004061622316137126,0.0004967310954493637
2080,Thirza,F,5,1941,1981,0.001747903534796456,0.0004967310954493637
2081,Naomi,M,20,1941,2012,0.006893747235731767,0.0004962158031500881
2082,Liron,F,6,1991,2009,0.0020331870134369504,0.0004931023203751522
2083,Kesiah,F,8,1988,2007,0.0025784796595024646,0.0004931023203751522
2084,Tobin,F,8,1960,2012,0.0027911166531658285,0.0004931023203751522
2085,Hadriel,M,5,2007,2013,0.0018228764521748592,0.0004912047336417772
2086,Yudit,F,10,1991,2007,0.0033783092080048463,0.0004907477687334782
2087,Ardon,M,5,1942,2009,0.0017460075577715789,0.0004906207333518367
2088,Marianne,M,8,1941,1965,0.0025820086108517995,0.0004886522725995568
2089,Ada,M,7,1941,2010,0.0023226531323854,0.0004886522725995568
2090,Tamir,F,6,1998,2005,0.002496129292612136,0.00048776892326636085
2091,Absalom,M,21,1971,2013,0.0072253983416490156,0.0004872263858423706
2092,Zebulen,M,9,1978,2008,0.0030160537077882584,0.00048717007168098644
2093,Ron,F,11,1962,1983,0.0042459321159560295,0.00048463377739922496
2094,Arly,M,5,2003,2013,0.0018411214080938554,0.00048268372149149266
2095,Mattan,M,6,1993,2013,0.0018673525424358628,0.00048268372149149266
2096,Nuriel,M,7,1999,2011,0.0024702929623279793,0.00048268372149149266
2097,Kolya,M,2,1987,2002,0.0007402035012880534,0.0004824280927526972
2098,Joakima,F,2,1976,1980,0.000823259771883932,0.00048198287755827474
2099,Moises,F,9,1975,2004,0.003019452606794698,0.00048198287755827474
2100,Mori,F,10,1955,1991,0.0031693826384984383,0.00048198287755827474
2101,Siva,M,3,2003,2013,0.0011748223891639349,0.0004809061554384876
2102,Seraphim,M,5,2008,2013,0.0017798464310102846,0.0004809061554384876
2103,Zethan,M,6,2005,2013,0.0022803974398084357,0.0004809061554384876
2104,Peretz,M,5,1987,2013,0.0018852340873765448,0.0004809061554384876
2105,Jayson,F,6,1969,1985,0.0019645681178081043,0.00048022699644083197
2106,Benji,F,8,1956,1976,0.0029703621815159276,0.00048022699644083197
2107,Bethia,F,3,1975,2007,0.001036184011940776,0.00048022699644083197
2108,Azur,F,2,1975,1977,0.0008716365994145012,0.00048022699644083197
2109,Kenan,F,5,1985,2010,0.0016442507061606205,0.00048015364916773366
2110,Jonas,F,4,1976,2004,0.0017028927231841024,0.00047980587054477757
2111,Davinia,F,11,1970,2004,0.0042687425984745606,0.00047905941474508945
2112,Tamah,F,9,1959,1978,0.0030893390110010768,0.00047778765205592024
2113,Zarita,F,2,1958,1974,0.0008251527013761359,0.0004770384363497836
2114,Abisha,F,5,2004,2013,0.0017099414209981604,0.00047700694045098356
2115,Gilana,F,4,2004,2010,0.0014660704990821902,0.00047700694045098356
2116,Zohar,M,9,1997,2013,0.0029736372316141986,0.000476954612999027
2117,Rafa,M,2,2011,2012,0.0008998322956293262,0.000476954612999027
2118,Itiel,M,4,1998,2011,0.0012322351531629406,0.00047573739295908655
2119,Edyn,M,8,2006,2013,0.003065620544707955,0.00047573739295908655
2120,Bella,M,4,2008,2011,0.001392255895586887,0.00047573739295908655
2121,Feiga,F,7,1984,2013,0.0025918185512723616,0.00047537582915943447
2122,Sephanie,F,6,1982,1992,0.0019647410637998884,0.00047537582915943447
2123,Jaason,M,3,1980,1996,0.0011759108917282818,0.0004730232228123333
2124,Jorie,M,2,1992,1995,0.0007234851999291252,0.0004730232228123333
2125,Jebidiah,M,13,1978,2013,0.00440114566318258,0.0004730232228123333
2126,Matthiew,M,8,1987,2000,0.0023315290351333703,0.0004730232228123333
2127,Nimrod,M,34,1940,2012,0.01119960577672386,0.0004730232228123333
2128,Urie,M,18,1954,2013,0.0056543826235103175,0.0004730232228123333
2129,Orielle,F,4,1982,2013,0.0013845187355953378,0.00047266155128702783
2130,Ronice,F,7,1970,2002,0.00249276567426248,0.00047266155128702783
2131,Jordain,M,10,1990,2011,0.0030462131589664705,0.00047118420632423437
2132,Shari,M,7,1959,1970,0.0023238857323297428,0.00047117248918070176
2133,Yakir,M,10,2000,2013,0.002973323175663973,0.00047048614287618635
2134,Halil,M,9,1999,2013,0.0029006494712450676,0.00047048614287618635
2135,Thaniel,M,8,1999,2013,0.002496942174511478,0.00046907370972155266
2136,Delle,F,5,1949,1958,0.0015556882672418068,0.0004677479049278996
2137,Morag,F,2,1963,1965,0.0008069648569350768,0.00046701111330779303
2138,Malkie,F,14,1958,2013,0.004795057657248211,0.0004666015368688121
2139,Jarred,F,1,1986,1986,0.0004666015368688121,0.0004666015368688121
2140,Ramiah,M,2,1979,1981,0.0007997149545569688,0.0004646435312908378
2141,Ran,M,11,1949,2013,0.003299530250868188,0.0004646435312908378
2142,Zared,M,15,1991,2011,0.0053841681534325106,0.00046399573536364116
2143,Matty,M,3,1957,1960,0.0011202042625869668,0.0004638690108132505
2144,Ikey,M,11,1943,2011,0.0036233204854071435,0.00046314426583657494
2145,Abijah,F,7,1998,2013,0.0023478259104334057,0.00046066231724662136
2146,Atalee,F,4,2009,2013,0.0014755587801728548,0.00046066231724662136
2147,Ephrata,F,4,2007,2013,0.001604391372770908,0.00046066231724662136
2148,Marijke,F,18,1963,2010,0.0059839374432375265,0.0004598602369774767
2149,Hanya,F,9,1945,2012,0.0033739735729557503,0.0004590490034811216
2150,Barney,F,7,1944,1963,0.0022835505065708977,0.0004590490034811216
2151,Rubena,F,4,1945,1970,0.0013824147750743643,0.0004590490034811216
2152,Mikhail,F,3,1978,1991,0.0010939882298417873,0.0004570407784840871
2153,Jarrah,F,10,1978,2013,0.0031034619958362365,0.0004570407784840871
2154,Adaire,F,7,1986,2012,0.002177202483469057,0.00045665593144681154
2155,Miliah,F,3,2011,2013,0.0010299257584565498,0.00045665593144681154
2156,Zira,F,8,1974,2013,0.0028457765995957653,0.00045665593144681154
2157,Rafa,F,5,1998,2012,0.001886047114467106,0.00045665593144681154
2158,Imri,F,1,2012,2012,0.00045665593144681154,0.00045665593144681154
2159,Selima,F,7,1974,2012,0.002502766056706157,0.00045664453680261405
2160,Lilibet,F,4,1988,1999,0.0015871084269025492,0.0004565936402213337
2161,Liezel,F,7,1981,2011,0.002158675314779404,0.00045656940596896015
2162,Hadara,F,6,2006,2013,0.0020961503485343582,0.00045656940596896015
2163,Xion,F,4,2003,2013,0.0014755858174616376,0.00045656940596896015
2164,Zemora,F,1,2011,2011,0.00045656940596896015,0.00045656940596896015
2165,Zila,F,4,2008,2013,0.0015109814721229703,0.00045656940596896015
2166,Si,F,3,2006,2011,0.0010332040430451538,0.00045656940596896015
2167,Yuria,F,2,2004,2011,0.000729207055265337,0.00045656940596896015
2168,Hanan,M,14,1988,2012,0.0045218052293658564,0.0004560964127003593
2169,Mats,M,11,1986,2012,0.0033620375169757257,0.0004560964127003593
2170,Leor,F,4,1988,1995,0.0013355221215134029,0.0004551228917143171
2171,Abir,F,15,1987,2011,0.005047790061783527,0.0004530611643898456
2172,Janos,M,23,1964,2003,0.0076543433710670825,0.00045219711272143526
2173,Mose,F,2,1942,1944,0.0008223447039208071,0.0004521221483337415
2174,Jenella,F,8,1943,1986,0.0026062051728716444,0.0004521221483337415
2175,Ronella,F,7,1943,1971,0.00236700017197368,0.0004521221483337415
2176,Yaara,F,2,2010,2011,0.0007939335623786483,0.0004515065079019283
2177,Emuna,F,3,2010,2013,0.0011965771858528545,0.0004515065079019283
2178,Dai,F,11,1978,2011,0.00357800758650192,0.00045133176721210105
2179,Jonina,F,8,1954,1999,0.002628853225196969,0.00045133176721210105
2180,Mariana,M,13,1980,2007,0.0043428463005222686,0.00045000540006480074
2181,Jeth,M,1,1966,1966,0.00044845060316606124,0.00044845060316606124
2182,Samentha,F,11,1965,1999,0.0035670326039561875,0.0004481940859669871
2183,Shainah,F,4,1994,2008,0.001329641466193071,0.0004481940859669871
2184,Eppie,M,6,1947,1966,0.0017757842321197673,0.00044678859527431703
2185,Samel,M,3,1976,1984,0.0011059722298281441,0.00044654294822167064
2186,Dannel,M,20,1952,2004,0.006183370396555832,0.00044654294822167064
2187,Marsia,F,20,1953,2007,0.006258155343856085,0.00044616476765721853
2188,Jarin,F,5,1982,2001,0.0018805117141385897,0.00044471151841744957
2189,Ruthetta,F,2,1942,1946,0.0007625061100524552,0.0004442670667044787
2190,Jana,M,6,1963,1986,0.002116691944458899,0.000442961344240026
2191,Merav,F,3,1986,1997,0.0010214491933271687,0.0004424105846732383
2192,Nema,M,3,1981,1994,0.000979237011104281,0.00044108071391118944
2193,Jalon,F,12,1974,2009,0.0041557771695757365,0.00044089912558680915
2194,Athalie,F,7,1996,2009,0.0023474638348728472,0.00044089912558680915
2195,Oved,M,9,1979,2011,0.002802416265505911,0.00043858345341585845
2196,Haim,M,10,1971,2013,0.0031887086502458513,0.00043858345341585845
2197,Henya,F,10,1982,2013,0.0033571622170488263,0.000438313173666802
2198,Levona,F,1,1940,1940,0.00043732288423188603,0.00043732288423188603
2199,Amos,F,5,1940,1969,0.0016254056643235251,0.00043732288423188603
2200,Niv,M,6,1997,2011,0.0019737832018809805,0.0004344153493423434
2201,Adaiah,M,4,2007,2013,0.0014259664383800376,0.0004344153493423434
2202,Saul,F,12,1980,2004,0.00416047883029158,0.0004340546236041075
2203,Niria,F,5,1973,1992,0.0018357823500297287,0.0004340268358792624
2204,Necha,F,8,1976,2013,0.002618137324248468,0.00043357237623676523
2205,Lot,M,3,1940,2002,0.0009510144563780521,0.00043147004432923233
2206,Sollie,M,6,1940,1954,0.0018394937778831607,0.00043147004432923233
2207,Bette,M,1,1940,1940,0.00043147004432923233,0.00043147004432923233
2208,Sammey,M,5,1940,1963,0.001542412087314494,0.00043147004432923233
2209,Abbey,M,5,1940,2004,0.0017885061127839415,0.00043147004432923233
2210,Raney,M,10,1940,1979,0.0033114238118628386,0.00043147004432923233
2211,Rachelle,M,7,1969,1986,0.002188042634547519,0.00043138564767624874
2212,Zilla,F,3,1943,1951,0.0012015225114654902,0.000430095811010166
2213,Sheren,F,4,1943,1985,0.0013899175663528586,0.000430095811010166
2214,Lemmie,F,2,1943,1951,0.0007078714283109203,0.000430095811010166
2215,Kadmiel,M,5,2004,2013,0.0017240337844253886,0.0004274721381675445
2216,Iago,M,8,2002,2013,0.002354884770768591,0.0004274721381675445
2217,Kyla,M,5,1987,2004,0.001499130460004719,0.0004246304785957046
2218,Saba,M,10,1987,2009,0.0032435610908971278,0.0004246304785957046
2219,Adan,F,13,1976,2013,0.004207237620074106,0.0004240061692897632
2220,Moe,M,12,1952,2013,0.003704601462723199,0.0004239596559991351
2221,Gad,M,9,1987,2012,0.0027831267675934015,0.0004239596559991351
2222,Ziven,M,5,1999,2012,0.0015424841100647986,0.0004239596559991351
2223,Fineas,M,6,2006,2012,0.0019109168852959576,0.0004239596559991351
2224,Lavi,M,6,2006,2013,0.0017461621371491643,0.0004228776826302992
2225,Nahir,M,5,2004,2012,0.0015982681797179535,0.0004228776826302992
2226,Cail,M,10,2001,2013,0.0029954407471341564,0.0004228776826302992
2227,Tobe,F,5,1945,1976,0.0017808464748290203,0.0004222723318722711
2228,Taniel,F,3,1976,1986,0.0011228932515972866,0.0004217350178634904
2229,Sammara,F,4,2003,2009,0.0014426244322052351,0.00042145478817418936
2230,Aviel,F,3,2006,2013,0.001047998617379774,0.00042145478817418936
2231,Joela,F,2,1971,2000,0.0006963784216031855,0.0004208164681114298
2232,Oda,M,3,1941,1956,0.0011589231000612129,0.0004205320571587172
2233,Kelila,F,5,1981,2009,0.001572210181007828,0.0004198301367266804
2234,Reuben,F,3,1970,1988,0.0010440110073262057,0.0004198301367266804
2235,Jaron,F,8,1983,2004,0.002718188491562914,0.00041917698790195333
2236,Zachariah,F,7,1983,2010,0.0021214672396400987,0.00041917698790195333
2237,Dar,M,4,1971,1990,0.001234957184774909,0.00041831858934605296
2238,Tovi,M,4,2004,2011,0.0013783027331766779,0.0004182099047788323
2239,Elisee,M,2,2007,2010,0.000707820137673728,0.0004182099047788323
2240,Eilam,M,4,2009,2013,0.0013092528083474505,0.0004182099047788323
2241,Aryel,M,4,1997,2010,0.0013020357783794843,0.0004182099047788323
2242,Chen,F,9,1982,2013,0.002858238955516951,0.00041686967351288256
2243,Cael,F,2,2007,2010,0.0006990612409515877,0.00041686967351288256
2244,Azza,F,6,1997,2008,0.0018582570331557064,0.00041686967351288256
2245,Jorah,F,5,2000,2008,0.0019241274551972264,0.00041686967351288256
2246,Ruthella,F,5,1941,1957,0.001767060440992065,0.00041394257954113637
2247,Netia,F,2,1941,1952,0.0006836002168117049,0.00041394257954113637
2248,Alvah,F,1,1941,1941,0.00041394257954113637,0.00041394257954113637
2249,Efrain,F,5,1977,1989,0.0017655979443841965,0.0004135788573761494
2250,Isaya,M,7,1995,2010,0.002344583714663386,0.0004124406536565699
2251,Sammi,M,8,1994,2010,0.002567494185936745,0.0004124406536565699
2252,Veeda,F,8,1946,1973,0.0026925337363904365,0.00041227204300821953
2253,Jobyna,F,1,1975,1975,0.0004116231398064274,0.0004116231398064274
2254,Solomon,F,2,1976,1988,0.0006904827624098756,0.0004095322731907888
2255,Ruthi,F,3,1944,1956,0.00103511203155236,0.0004092764555021848
2256,Mavra,F,1,1986,1986,0.00040827634476021057,0.00040827634476021057
2257,Jehan,M,14,1977,2013,0.004411726224203285,0.0004076956633412291
2258,Alisa,M,4,1963,1979,0.0012434085265023184,0.00040656308987948306
2259,Danila,M,3,2007,2012,0.0010166365293899171,0.00040432996964492754
2260,Adar,M,8,1996,2012,0.0023530852998007597,0.00040432996964492754
2261,Adrial,M,3,2009,2013,0.0010415180283011548,0.00040432996964492754
2262,Chaviva,F,6,1993,2013,0.0018373836756814745,0.0004030795275907937
2263,Ezekiel,F,1,2013,2013,0.0004030795275907937,0.0004030795275907937
2264,Amiela,F,5,2008,2013,0.0016186523233307517,0.0004030795275907937
2265,Veida,F,8,1946,2013,0.0027062919381452047,0.0004030795275907937
2266,Abiah,F,3,2003,2013,0.0011861774945652057,0.0004030795275907937
2267,Raphaelle,F,3,2008,2013,0.001050121897245246,0.0004030795275907937
2268,Netania,F,2,1997,1999,0.0006844600618628552,0.00040237770735529206
2269,Oshea,F,8,1979,2001,0.0024889395463181226,0.00040237770735529206
2270,Kiva,M,4,1994,2012,0.0012393603480322663,0.0004010793044081624
2271,Odera,M,2,1999,2005,0.000661675809809025,0.0004010793044081624
2272,Avidan,M,7,1996,2013,0.0020224386184897656,0.0004010793044081624
2273,Zacheus,M,5,1992,2013,0.0016741604875043488,0.0004007391633868671
2274,Razia,F,10,1988,2012,0.003183251993617505,0.00039957394001596016
2275,Haram,F,1,2012,2012,0.00039957394001596016,0.00039957394001596016
2276,Moselle,F,5,1980,2012,0.001699322032772927,0.00039957394001596016
2277,Attalie,F,2,2011,2012,0.0007420009944926803,0.00039957394001596016
2278,Binah,F,5,2005,2012,0.0016714468756611814,0.00039957394001596016
2279,Adiela,F,2,2012,2013,0.0007450706779509261,0.00039957394001596016
2280,Adlai,F,7,1996,2012,0.002280061728667447,0.0003994982302228401
2281,Peppi,F,2,1961,1965,0.0006940558793366435,0.00039661270089849773
2282,Jutta,F,5,1957,1971,0.0017613955510150628,0.0003956286985101612
2283,Nesia,F,2,2010,2012,0.000737560142999296,0.0003950681944141872
2284,Merima,F,3,1997,2001,0.0009602726434324175,0.0003949152963105885
2285,Jamon,F,1,1978,1978,0.0003917492387006461,0.0003917492387006461
2286,Kitra,F,7,1975,2009,0.0021976376148060426,0.0003917492387006461
2287,Sheindel,F,7,1976,2001,0.0022988184893327586,0.0003914096029736692
2288,Joaquin,F,10,1973,2008,0.0031798120674077176,0.00038995932724216864
2289,Nehemia,M,6,2003,2013,0.0017564174540520435,0.0003898519585918742
2290,Sharan,M,8,1999,2011,0.0024514515470796085,0.0003898519585918742
2291,Najiah,F,7,1999,2011,0.002250588812714355,0.0003891225786152684
2292,Raquela,F,1,2001,2001,0.0003891225786152684,0.0003891225786152684
2293,Hy,M,8,1955,2008,0.0023523555245029953,0.0003887544986184637
2294,Eleazar,F,1,1993,1993,0.00038710926158908347,0.00038710926158908347
2295,Myca,M,6,1999,2011,0.0017778458165510084,0.0003861469771931942
2296,Tomar,M,8,1973,2003,0.002554830160549349,0.0003848085288962344
2297,Talley,M,6,1956,1975,0.0017819477807984932,0.0003840884939890151
2298,Shani,M,3,1975,2000,0.000952637225586823,0.0003840884939890151
2299,Chanon,M,5,1972,1998,0.0015903390477399633,0.0003840884939890151
2300,Tzivya,F,2,2003,2013,0.0006714379752375901,0.00038352402695845174
2301,Alitzah,F,5,1989,2012,0.0016970231535125492,0.00038352402695845174
2302,Meirav,F,2,2003,2009,0.0007109856102570377,0.00038352402695845174
2303,Shulamith,F,4,1944,1986,0.0013691742970700367,0.00038254083623426804
2304,Mikey,F,1,1945,1945,0.00038254083623426804,0.00038254083623426804
2305,Oree,F,1,1945,1945,0.00038254083623426804,0.00038254083623426804
2306,Adiella,F,5,2007,2011,0.0014751333617693092,0.00038203851384835033
2307,Rinah,F,1,2009,2009,0.00038203851384835033,0.00038203851384835033
2308,Myra,M,8,1943,1986,0.0026009905126055206,0.00038043788400448915
2309,Shonie,F,5,1958,1992,0.001705991392066606,0.0003797734813943546
2310,Janais,F,2,1992,2005,0.0007048959561166163,0.00037937582920716955
2311,Rafer,M,6,1961,1982,0.0018678359786252895,0.0003769379913445614
2312,Debora,M,5,1958,1965,0.0013694724839630904,0.00037605900903078847
2313,Nara,M,3,1985,2013,0.000913125526839822,0.00037522184991876445
2314,Edem,M,8,1992,2013,0.002535907928454035,0.0003740381208966014
2315,Mo,M,1,2013,2013,0.0003740381208966014,0.0003740381208966014
2316,Abba,M,3,1999,2013,0.0009958552616135458,0.0003740381208966014
2317,Raam,M,3,2009,2013,0.0010457965863352643,0.0003740381208966014
2318,Yonina,F,9,1978,2003,0.002775395681137695,0.00037384575124303716
2319,Amissa,F,4,1971,1983,0.0013145828172167276,0.00037384575124303716
2320,Michaelina,F,13,1971,2012,0.004032952845040925,0.00037384575124303716
2321,Merika,F,7,1980,1995,0.002241532620491444,0.00037345283824157064
2322,Ruthine,F,2,1950,1953,0.0006641390401281298,0.0003722849788329398
2323,Oralia,M,1,1945,1945,0.0003715994009817656,0.0003715994009817656
2324,Tallie,M,3,1944,1956,0.0009751355290946725,0.0003715994009817656
2325,Jedidiah,F,3,1998,2009,0.0009836859241697487,0.00037100539812854276
2326,Ottavia,F,2,1993,2008,0.0007028133366334715,0.00037100539812854276
2327,Sabrah,F,2,1993,2008,0.0007028133366334715,0.00037100539812854276
2328,Uri,F,5,2007,2012,0.0016376641355235811,0.00037100539812854276
2329,Abiel,F,4,2007,2013,0.0012619548409383413,0.00037100539812854276
2330,Gedalia,M,12,1977,2012,0.0037931189443448205,0.00037096469899924325
2331,Eker,M,1,2012,2012,0.00037096469899924325,0.00037096469899924325
2332,Efrayim,M,6,1988,2012,0.0017115702334058814,0.00037096469899924325
2333,Adoniah,M,3,2007,2012,0.0008766051113889265,0.00037096469899924325
2334,Bachir,M,3,2001,2011,0.0008782769827532043,0.0003700179723015118
2335,Hannes,M,5,2003,2013,0.0014026307103427427,0.0003700179723015118
2336,Chanin,M,2,1969,1972,0.000649121353789411,0.0003697591265796418
2337,Uzziah,F,1,2006,2006,0.0003687729396524157,0.0003687729396524157
2338,Lariana,F,6,2002,2012,0.0018514322762507507,0.0003687729396524157
2339,Mori,M,3,1995,2008,0.0009161448191598945,0.00036790695107625924
2340,Hersch,M,2,1998,2001,0.00062406105011544,0.00036647660491884897
2341,Shaina,M,3,1984,1989,0.0009432612303468155,0.00036602876567779635
2342,Tesher,M,1,2010,2010,0.0003659336666814783,0.0003659336666814783
2343,Ardin,M,3,2008,2012,0.0009295057755017182,0.0003659336666814783
2344,Mimma,F,2,1966,1968,0.000661374062844266,0.0003658346975918931
2345,Antje,F,3,1968,1982,0.0009618313586544497,0.0003658346975918931
2346,Chanan,M,9,1977,2013,0.002568891703155429,0.0003650503252294189
2347,Givon,M,5,1979,2012,0.0015878439849395653,0.0003648351075612076
2348,Zeev,M,9,1991,2011,0.002800636071740503,0.0003648351075612076
2349,Adoniah,F,1,2007,2007,0.00036476096432377225,0.00036476096432377225
2350,Divon,M,11,1990,2006,0.003262757592919478,0.00036250215559317523
2351,Bara,M,2,1994,2010,0.0006238833460799455,0.00036250215559317523
2352,Betsy,M,2,1942,1961,0.0005977122137299758,0.0003621259691396249
2353,Bartel,M,1,1942,1942,0.0003621259691396249,0.0003621259691396249
2354,Eliza,M,7,1942,1984,0.0020571573326674548,0.0003621259691396249
2355,Raz,M,5,1995,2007,0.0014841568219339525,0.0003608855719494987
2356,Mosheh,M,4,2001,2008,0.001100552629471139,0.00036061822327522746
2357,Simonetta,F,3,1954,1964,0.000935775537848177,0.00036051458822281246
2358,Ninetta,F,7,1950,1964,0.0021134673800081412,0.00035811689856441164
2359,Sioux,F,5,1953,1997,0.0015339783573136148,0.00035811689856441164
2360,Eben,F,1,1984,1984,0.0003565318718695759,0.0003565318718695759
2361,Vidette,F,4,1953,1969,0.001222863263633062,0.0003556731648153879
2362,Nemo,M,4,1971,2004,0.0011988915910681151,0.0003547416543225017
2363,Suze,F,1,1982,1982,0.00035449616346527093,0.00035449616346527093
2364,Yarin,M,4,2006,2012,0.0013037272857559048,0.00035378872343931156
2365,Geffen,M,2,1997,2009,0.0006191827725616269,0.00035378872343931156
2366,Mikol,M,9,1968,2008,0.0026190921020705707,0.0003530747514732044
2367,Eloi,M,3,2005,2011,0.0008565848037468254,0.00035094439135714207
2368,Orinda,F,2,1949,1950,0.0007010358022501526,0.0003508109286959247
2369,Alba,M,3,1943,1981,0.0008869719369299151,0.00035044338096559764
2370,Macie,M,1,1943,1943,0.00035044338096559764,0.00035044338096559764
2371,Mort,M,4,1943,1956,0.0012081605577309103,0.00035044338096559764
2372,Marnina,F,1,1986,1986,0.00034995115265160906,0.00034995115265160906
2373,Chaim,F,1,1985,1985,0.000348853029381565,0.000348853029381565
2374,Betta,F,2,1953,1956,0.0006677953771757812,0.00034869396674754705
2375,Niral,M,3,1983,1991,0.0008974671019170472,0.00034663641356101073
2376,Eilah,F,3,2009,2013,0.0009037372694143879,0.000345496737934966
2377,Maruska,F,1,2013,2013,0.000345496737934966,0.000345496737934966
2378,Merab,F,4,2000,2013,0.0013140026194373088,0.000345496737934966
2379,Mardi,M,1,1968,1968,0.00034504829813553154,0.00034504829813553154
2380,Alon,F,4,1989,2008,0.0013156059515591623,0.00034489517773310743
2381,Adar,F,4,1993,2012,0.0012818983687063125,0.00034489517773310743
2382,Eleasar,M,6,1951,2012,0.0016676237443578293,0.00034452548996446466
2383,Jaco,M,4,2004,2008,0.0012289411393256269,0.000343843313549244
2384,Pharez,M,2,2008,2013,0.0006110133999039593,0.000343843313549244
2385,Marnia,F,2,1970,1973,0.0006861376866776703,0.0003432303813804383
2386,Ninon,F,3,1952,1970,0.0008686858033398722,0.0003432303813804383
2387,Shaughn,F,1,1973,1973,0.00034290730529723204,0.00034290730529723204
2388,Semora,F,1,2012,2012,0.0003424919485851087,0.0003424919485851087
2389,Orin,F,2,2012,2013,0.000630405896864247,0.0003424919485851087
2390,Yardena,F,1,2012,2012,0.0003424919485851087,0.0003424919485851087
2391,Ebby,F,2,1999,2012,0.0006245743030926719,0.0003424919485851087
2392,Zirah,F,2,2009,2012,0.0006153766013339304,0.0003424919485851087
2393,Zarra,F,3,2008,2012,0.0009879581588510171,0.0003424919485851087
2394,Mahra,F,1,2012,2012,0.0003424919485851087,0.0003424919485851087
2395,Achsah,F,4,1980,2012,0.0012059349052959607,0.0003424919485851087
2396,Achazia,F,1,2011,2011,0.0003424270544767201,0.0003424270544767201
2397,Sukie,F,2,2010,2011,0.0006810569354031664,0.0003424270544767201
2398,Azel,F,3,2002,2012,0.0009063793882325263,0.0003424270544767201
2399,Gana,F,4,1965,2011,0.0013481758581861021,0.0003424270544767201
